panel_id,week,tg,ii,age,income,education,gender,t_kakao_talk,t_anipang,t_kakao_story,t_kakao_game,t_non_kakao_game,t_non_kakao_story,t_non_kakao_talk,t_non_kakao
379,1,0,0,4,4,4,Male,0,0,0,0,0,0,1723,38195
379,2,0,0,4,4,4,Male,0,0,0,0,0,0,1851,13418
3814,1,0,0,3,2,4,Female,3466,0,0,0,0,5,8459,13542
3814,2,0,0,3,2,4,Female,3459,0,0,0,0,4,8324,22123
3823,1,0,0,3,3,4,Female,13920,0,0,0,0,0,1777,16569
3823,2,0,0,3,3,4,Female,19551,0,0,0,0,0,2579,22213
3882,1,0,0,3,3,4,Female,15933,0,2080,0,2254,63,2459,10907
3882,2,0,0,3,3,4,Female,15381,0,2781,0,1315,168,1398,17196
3889,1,0,0,4,4,4,Male,0,0,0,0,0,0,9814,15963
3889,2,0,0,4,4,4,Male,0,0,0,0,4005,0,3543,44348
3894,1,0,0,3,4,4,Male,3145,0,0,0,0,9,3480,5935
3894,2,0,0,3,4,4,Male,2893,0,0,0,0,27,815,10459
3908,1,0,0,2,3,3,Male,18686,0,244,0,0,21342,1215,71660
3908,2,0,0,2,3,3,Male,34742,0,281,0,0,41528,2640,100967
3923,1,0,0,4,2,4,Male,1700,0,1305,0,0,2262,1836,20061
3923,2,0,0,4,2,4,Male,702,0,947,0,0,2393,2434,33311
3975,1,0,0,4,4,4,Male,8276,0,0,0,267,763,2353,43836
3975,2,0,0,4,4,4,Male,7963,0,0,0,409,3118,4219,49042
3978,1,0,0,3,2,2,Male,6340,0,16,0,0,0,649,4409
3978,2,0,0,3,2,2,Male,1148,0,417,0,1589,0,401,9899
40,1,0,0,3,4,4,Male,3484,0,895,0,19285,429,4092,32448
40,2,0,0,3,4,4,Male,1918,0,1468,0,41330,131,3160,56602
4037,1,1,0,2,2,4,Female,16956,0,3192,0,4374,660,9606,30854
4037,2,1,1,2,2,4,Female,18922,1085,729,1518,154,1796,7795,14447
4040,1,0,0,2,4,4,Male,24690,0,0,0,72,92,5143,54137
4040,2,0,0,2,4,4,Male,1710,0,0,0,0,0,15065,26291
4044,1,1,0,2,2,4,Female,11187,0,1755,0,0,187,27400,35818
4044,2,1,1,2,2,4,Female,8436,2161,1018,6125,0,0,43186,59607
4058,1,0,0,4,3,4,Male,3479,0,2516,0,283,61,4285,9440
4058,2,0,0,4,3,4,Male,2206,0,1994,0,729,0,4658,9358
4102,1,0,0,4,4,4,Male,1077,0,0,0,0,0,7201,41970
4102,2,0,0,4,4,4,Male,4227,0,301,0,0,289,1531,62387
4129,1,0,0,5,3,4,Male,4241,0,1622,0,0,4579,2073,13377
4129,2,0,0,5,3,4,Male,6904,0,3995,0,0,6919,1982,20698
4150,1,0,0,3,3,4,Male,2965,0,0,0,7736,0,1474,33767
4150,2,0,0,3,3,4,Male,2176,0,0,0,10464,0,726,82763
4152,1,0,0,5,4,4,Male,1152,0,621,0,0,120,3711,8044
4152,2,0,0,5,4,4,Male,4314,0,0,0,0,1335,3788,44263
4235,1,0,0,5,4,4,Male,4859,0,0,0,0,0,2955,6029
4235,2,0,0,5,4,4,Male,3259,0,382,0,0,0,1574,4680
4237,1,0,0,5,4,4,Male,0,0,0,0,0,0,50066,57569
4237,2,0,0,5,4,4,Male,0,0,0,0,0,0,58228,64046
4238,1,0,0,5,4,4,Male,902,0,57,0,0,4,9995,26682
4238,2,0,0,5,4,4,Male,4291,0,61,0,0,400,31303,42659
4260,1,0,0,5,4,4,Male,14890,0,0,0,0,753,13820,47888
4260,2,0,0,5,4,4,Male,7106,0,0,0,0,0,14253,20218
4278,1,0,0,5,3,4,Male,5052,0,3,0,303,2011,3861,76704
4278,2,0,0,5,3,4,Male,3124,0,0,0,1593,16677,5444,89715
4284,1,0,0,5,4,4,Male,19508,0,0,0,0,212,8697,15832
4284,2,0,0,5,4,4,Male,31375,0,0,0,0,676,46380,66353
4318,1,0,0,5,3,4,Male,4241,0,1622,0,0,4579,2073,13377
4318,2,0,0,5,3,4,Male,6904,0,3995,0,0,6919,1982,20698
4335,1,0,0,2,2,3,Male,467,0,0,0,0,0,14441,41807
4335,2,0,0,2,2,3,Male,5909,0,0,0,0,0,26912,61309
4343,1,0,0,3,4,4,Female,4634,0,21,0,0,21873,9501,69988
4343,2,0,0,3,4,4,Female,4810,0,2158,0,0,18589,16462,49172
4366,1,0,0,4,4,4,Male,14776,0,0,0,0,594,2046,99477
4366,2,0,0,4,4,4,Male,4553,0,0,0,275,778,2726,73711
4406,1,0,0,4,2,4,Male,5920,0,2843,0,0,10184,10439,61016
4406,2,0,0,4,2,4,Male,7122,0,3205,0,0,3960,4651,19566
4407,1,0,0,4,3,4,Male,0,0,0,0,3,0,914,47667
4407,2,0,0,4,3,4,Male,272,0,0,0,0,0,380,8081
4433,1,0,0,3,4,4,Male,10176,0,0,0,0,0,2902,54890
4433,2,0,0,3,4,4,Male,4343,0,0,0,0,39,4636,68090
4446,1,0,0,5,4,4,Male,9200,0,0,0,0,0,11316,76258
4446,2,0,0,5,4,4,Male,6149,0,0,0,0,0,11919,52800
4452,1,0,0,5,4,4,Female,22179,0,0,0,0,0,1337,25992
4452,2,0,0,5,4,4,Female,14800,0,0,0,0,0,883,19438
4457,1,0,0,4,2,4,Male,0,0,0,0,12045,0,3982,201713
4457,2,0,0,4,2,4,Male,0,0,0,0,0,0,1181,219825
4458,1,0,0,5,4,4,Male,8080,0,922,0,0,64,3686,15223
4458,2,0,0,5,4,4,Male,3252,0,34,0,0,3,2103,6348
4475,1,0,0,3,3,4,Female,2063,0,4354,0,0,2078,3104,7544
4475,2,0,0,3,3,4,Female,1574,0,7102,0,0,1548,1827,6400
4480,1,0,0,4,4,2,Female,5442,0,43,0,2965,0,4549,37468
4480,2,0,0,4,4,2,Female,3310,0,980,0,4573,0,2846,100922
4493,1,0,0,2,4,3,Female,25732,0,1403,0,0,1154,1075,42809
4493,2,0,0,2,4,3,Female,36684,0,1714,0,0,78,1366,71133
4499,1,0,0,4,3,2,Female,29669,0,505,0,0,976,455,102540
4499,2,0,0,4,3,2,Female,2380,0,29,0,557,28,659,14498
4524,1,0,0,5,3,4,Female,23086,0,0,0,0,4,1472,5002
4524,2,0,0,5,3,4,Female,1056,0,1589,0,0,0,1093,4872
4552,1,0,0,4,4,4,Male,4770,0,1953,0,0,121,3334,26049
4552,2,0,0,4,4,4,Male,2370,0,364,0,377,0,930,10529
4584,1,0,0,5,4,2,Male,14726,0,0,0,0,121,2517,62547
4584,2,0,0,5,4,2,Male,0,0,0,0,0,0,117,101036
4611,1,0,0,4,3,4,Male,56627,0,5178,0,431,0,22614,116996
4611,2,0,0,4,3,4,Male,15044,0,0,0,0,0,10900,130611
462,1,0,0,4,4,4,Male,3563,0,0,0,2311,0,2408,37088
462,2,0,0,4,4,4,Male,1637,0,0,0,1083,0,3743,44778
4627,1,0,0,5,2,4,Male,5106,0,0,0,0,13,4167,34715
4627,2,0,0,5,2,4,Male,4640,0,0,0,0,0,2500,32109
4639,1,0,0,4,3,4,Male,552,0,0,0,1387,0,30560,95884
4639,2,0,0,4,3,4,Male,31,0,0,0,1924,0,419,15234
4641,1,0,0,5,4,4,Male,0,0,0,0,0,0,375,4461
4641,2,0,0,5,4,4,Male,0,0,0,0,0,0,440,3832
466,1,0,0,4,4,4,Male,0,0,0,0,0,0,9814,15963
466,2,0,0,4,4,4,Male,0,0,0,0,4005,0,3543,44348
4660,1,0,0,2,2,2,Female,10822,0,0,0,25381,529,2565,65277
4660,2,0,0,2,2,2,Female,6152,0,0,0,33255,107,1066,67293
4683,1,0,0,3,3,4,Male,232,0,0,0,0,0,14319,17713
4683,2,0,0,3,3,4,Male,517,0,0,0,281,0,20287,26990
4695,1,0,0,3,2,4,Female,12990,0,6316,0,139,2533,10442,53751
4695,2,0,0,3,2,4,Female,7896,0,9280,0,415,692,6738,57287
4714,1,0,0,5,4,4,Male,15680,0,1161,0,4778,858,25264,40362
4714,2,0,0,5,4,4,Male,32730,0,0,0,329,67,44798,50735
4720,1,0,0,4,3,4,Female,319,0,0,0,6174,2504,68,10112
4720,2,0,0,4,3,4,Female,2545,0,0,0,32792,21263,2984,73864
4725,1,0,0,3,3,4,Male,10093,0,0,0,72939,0,752,82504
4725,2,0,0,3,3,4,Male,6432,0,0,0,72592,0,2101,79393
4750,1,0,0,4,4,4,Male,118,0,188,0,0,269,853,9915
4750,2,0,0,4,4,4,Male,45,0,318,0,0,220,949,18707
4754,1,0,0,3,4,4,Male,3630,0,0,0,444,0,3019,53641
4754,2,0,0,3,4,4,Male,3534,0,3,0,95,39,1951,72202
4762,1,0,0,4,4,4,Male,11503,0,1974,0,1342,0,14580,43204
4762,2,0,0,4,4,4,Male,10770,0,650,0,994,0,6454,43190
4766,1,0,0,4,4,4,Male,4445,0,208,0,1746,0,6748,23775
4766,2,0,0,4,4,4,Male,11522,0,206,0,2101,0,5746,22184
4773,1,0,0,5,3,4,Male,960,0,0,0,0,0,13339,42791
4773,2,0,0,5,3,4,Male,441,0,0,0,0,0,104095,139773
4774,1,1,0,3,3,4,Male,67490,0,3193,0,0,2585,1819,27186
4774,2,1,1,3,3,4,Male,58012,7816,5887,0,779,5846,1580,30484
4783,1,0,0,4,2,4,Male,2738,0,330,0,0,0,2603,25803
4783,2,0,0,4,2,4,Male,1693,0,363,0,0,0,1537,15256
4791,1,0,0,5,3,2,Female,5021,0,0,0,0,0,5860,14917
4791,2,0,0,5,3,2,Female,1168,0,0,31,0,0,5826,14165
4795,1,0,0,4,4,4,Female,4807,0,3474,0,2140,23047,2056,63040
4795,2,0,0,4,4,4,Female,5857,0,1511,0,7933,30752,1365,75199
4798,1,0,0,3,4,4,Female,0,0,0,0,0,0,1856,3929
4798,2,0,0,3,4,4,Female,0,0,0,0,0,6,724,29302
4828,1,0,0,4,3,4,Male,1238,0,0,0,1602,0,632,12378
4828,2,0,0,4,3,4,Male,1375,0,0,0,3585,0,1295,58761
4873,1,0,0,4,4,4,Male,0,0,0,0,0,0,465,41510
4873,2,0,0,4,4,4,Male,0,0,0,0,0,0,832,68466
4882,1,0,0,3,3,4,Male,899,0,0,0,889,0,13478,16630
4882,2,0,0,3,3,4,Male,1138,0,0,0,0,0,13492,14191
4897,1,0,0,4,3,2,Male,0,0,0,0,0,0,7006,208087
4897,2,0,0,4,3,2,Male,0,0,0,0,0,0,4474,237473
4961,1,0,0,5,2,2,Female,21324,0,83,0,6005,0,3912,14254
4961,2,0,0,5,2,2,Female,18530,0,0,0,1233,0,3895,10059
4998,1,0,0,4,4,4,Male,17250,0,8091,0,1694,13960,6281,245765
4998,2,0,0,4,4,4,Male,27006,0,3460,0,0,2750,5712,240253
5022,1,0,0,3,4,2,Female,34676,0,0,0,0,0,1524,44400
5022,2,0,0,3,4,2,Female,35918,0,0,0,0,0,3045,23848
5055,1,0,0,5,3,4,Male,3216,0,404,0,0,100,1845,76244
5055,2,0,0,5,3,4,Male,91,0,0,0,0,146,227,5955
5084,1,0,0,4,2,2,Male,3642,0,246,0,3882,0,2158,26821
5084,2,0,0,4,2,2,Male,2909,0,394,0,110,0,4609,29644
5085,1,0,0,2,2,3,Female,99016,0,5903,0,3321,0,8152,40075
5085,2,0,0,2,2,3,Female,51727,0,3120,0,283,0,3708,71397
5096,1,0,0,4,2,4,Female,59,0,0,0,3,0,709,5773
5096,2,0,0,4,2,4,Female,337,0,3,0,0,0,569,6196
5098,1,0,0,3,4,4,Female,4178,0,36,0,505,0,2565,22051
5098,2,0,0,3,4,4,Female,3768,0,0,0,4012,3,1738,22358
5102,1,0,0,2,2,4,Female,2411,0,1005,0,767,0,874,5062
5102,2,0,0,2,2,4,Female,554,0,1871,0,7599,0,885,12786
5132,1,0,0,3,3,4,Male,3093,0,400,0,0,241,26444,35070
5132,2,0,0,3,3,4,Male,1480,0,127,0,0,192,6940,11146
5134,1,0,0,4,2,4,Male,821,0,0,0,0,0,108,86100
5134,2,0,0,4,2,4,Male,3322,0,0,0,0,0,96,69598
5153,1,0,0,1,4,1,Female,8577,0,846,0,10866,0,4099,180738
5153,2,0,0,1,4,1,Female,1485,0,867,0,10699,153,1256,120943
5163,1,0,0,2,3,4,Female,34795,0,2893,0,0,4696,1334,35379
5163,2,0,0,2,3,4,Female,30595,0,3120,0,0,6246,2256,65379
5199,1,0,0,4,3,4,Female,1509,0,0,0,705,0,950,3227
5199,2,0,0,4,3,4,Female,1505,0,0,0,1652,0,1795,7114
5217,1,0,0,3,4,4,Female,2151,0,0,0,0,0,11281,16072
5217,2,0,0,3,4,4,Female,1157,0,1090,0,3086,3,3587,14398
5254,1,0,0,4,3,4,Male,10923,0,656,0,74722,320,3412,81252
5254,2,0,0,4,3,4,Male,6258,0,35,0,48496,49,2222,60603
5311,1,1,0,3,4,4,Female,45193,0,2348,0,0,830,11195,20857
5311,2,1,1,3,4,4,Female,2386,3087,400,17251,0,0,1043,4839
5323,1,0,0,1,1,1,Male,3216,0,5746,0,13081,0,493,40409
5323,2,0,0,1,1,1,Male,6522,0,7238,0,14006,158,197,26692
5325,1,0,0,2,3,4,Male,7256,0,613,0,36618,0,3570,60763
5325,2,0,0,2,3,4,Male,2622,0,909,20474,76965,0,397,97424
5349,1,1,0,3,3,4,Female,4944,0,175,0,18027,0,6985,104512
5349,2,1,1,3,3,4,Female,3187,138,977,0,15024,0,3180,91932
5377,1,0,0,4,4,4,Female,1257,0,1296,0,66,0,33138,44824
5377,2,0,0,4,4,4,Female,1932,0,1748,0,0,0,6164,12490
5409,1,0,0,4,3,2,Female,22701,0,20751,0,0,0,4906,59737
5409,2,0,0,4,3,2,Female,13957,0,10641,0,0,0,2954,11840
5416,1,0,0,4,4,4,Female,4063,0,2195,0,0,9,22550,153594
5416,2,0,0,4,4,4,Female,5399,0,607,0,0,9,10440,122080
5418,1,0,0,4,3,2,Female,1459,0,0,0,0,0,3768,9344
5418,2,0,0,4,3,2,Female,1152,0,0,0,0,0,4964,7662
5437,1,0,0,4,4,4,Male,1459,0,0,0,0,45,2354,22083
5437,2,0,0,4,4,4,Male,770,0,142,0,10,6,1717,53307
5454,1,0,0,5,4,4,Male,0,0,0,0,0,0,15544,95954
5454,2,0,0,5,4,4,Male,0,0,0,0,0,0,2584,45974
5473,1,0,0,4,4,4,Male,1682,0,0,0,0,17847,7883,39797
5473,2,0,0,4,4,4,Male,13239,0,0,0,0,22759,12396,62747
5474,1,0,0,3,4,4,Female,5875,0,7978,0,0,27,2304,7521
5474,2,0,0,3,4,4,Female,10297,0,10775,0,0,253,3364,15655
5483,1,0,0,3,4,4,Male,7030,0,114,0,70,0,3300,28588
5483,2,0,0,3,4,4,Male,6916,0,0,0,0,18,4981,28058
5491,1,0,0,3,3,4,Female,310,0,0,0,3877,0,1966,48251
5491,2,0,0,3,3,4,Female,541,0,0,0,20608,0,2791,62327
5499,1,0,0,4,3,4,Male,3479,0,2516,0,283,61,4285,9440
5499,2,0,0,4,3,4,Male,2206,0,1994,0,729,0,4658,9358
5504,1,0,0,4,3,2,Female,10915,0,0,0,0,0,3699,19393
5504,2,0,0,4,3,2,Female,2206,0,0,0,0,0,901,9238
5533,1,0,0,4,2,4,Male,0,0,0,0,0,0,6999,79073
5533,2,0,0,4,2,4,Male,0,0,0,0,0,0,5698,62815
5561,1,0,0,3,3,4,Male,1092,0,0,0,15460,20055,2718,58987
5561,2,0,0,3,3,4,Male,1745,0,0,0,11599,18047,1947,50228
5615,1,0,0,4,3,4,Female,316,0,4,0,0,0,2905,22577
5615,2,0,0,4,3,4,Female,578,0,3,0,0,0,1976,17778
5664,1,0,0,3,3,4,Female,2399,0,0,0,0,33427,7480,88388
5664,2,0,0,3,3,4,Female,580,0,0,0,0,13599,1800,105809
5673,1,0,0,4,4,4,Male,0,0,0,0,1300,5310,3282,43034
5673,2,0,0,4,4,4,Male,0,0,0,0,1185,3437,3298,83324
5677,1,0,0,4,3,4,Male,0,0,0,0,87,0,3501,9188
5677,2,0,0,4,3,4,Male,0,0,0,0,0,0,2070,27433
5696,1,0,0,2,2,4,Female,30343,0,402,0,0,3371,1358,17171
5696,2,0,0,2,2,4,Female,33976,0,51,0,0,4747,563,10999
57,1,0,0,4,4,4,Male,2419,0,0,0,0,0,3081,7504
57,2,0,0,4,4,4,Male,0,0,0,0,0,0,1463,85835
5733,1,0,0,3,3,2,Female,0,0,0,0,0,0,5091,31442
5733,2,0,0,3,3,2,Female,0,0,0,0,0,0,6223,13898
5734,1,0,0,3,2,2,Male,16601,0,480,0,0,0,1535,107903
5734,2,0,0,3,2,2,Male,12929,0,1072,0,0,0,1633,57929
5763,1,0,0,2,3,4,Female,0,0,0,0,0,0,4399,50157
5763,2,0,0,2,3,4,Female,0,0,0,0,0,0,2500,88667
5787,1,0,0,2,4,4,Female,13915,0,1913,0,1862,6733,25411,43644
5787,2,0,0,2,4,4,Female,13012,0,519,0,12,10012,28907,49129
579,1,0,0,3,3,4,Male,4119,0,0,0,29364,0,6427,76366
579,2,0,0,3,3,4,Male,2856,0,0,0,26796,0,5677,83901
5791,1,1,0,3,3,4,Female,15718,0,6384,0,34749,2594,4957,69832
5791,2,1,1,3,3,4,Female,13036,10,3707,0,23959,815,2570,82581
5817,1,0,0,3,3,4,Male,0,0,0,0,4799,16,10262,113382
5817,2,0,0,3,3,4,Male,0,0,0,0,6002,13,4976,66291
5834,1,0,0,5,4,4,Female,19359,0,6183,0,6739,0,5668,15859
5834,2,0,0,5,4,4,Female,20078,0,3093,0,5578,0,2580,12481
5893,1,0,0,5,3,4,Male,521,0,0,0,0,0,5443,19459
5893,2,0,0,5,3,4,Male,1131,0,0,0,0,0,6003,33054
5912,1,0,0,4,4,4,Female,4234,0,0,0,143286,9,1220,199339
5912,2,0,0,4,4,4,Female,8046,0,0,0,151520,42,2159,183849
5919,1,0,0,3,4,4,Male,363,0,0,0,3963,4931,895,25283
5919,2,0,0,3,4,4,Male,4787,0,0,0,0,4671,1770,71180
5926,1,0,0,4,4,2,Male,0,0,0,0,0,0,0,1022
5926,2,0,0,4,4,2,Male,0,0,0,0,0,0,0,1532
5931,1,0,0,2,2,3,Male,9595,0,0,0,0,11208,2349,68355
5931,2,0,0,2,2,3,Male,24552,0,0,0,0,10443,221,50878
5949,1,1,0,2,3,3,Female,56534,0,0,0,129,4894,5569,92900
5949,2,1,1,2,3,3,Female,65809,4886,0,0,31,6813,5320,95471
5959,1,0,0,4,3,2,Male,2503,0,28,0,6102,1998,8284,70921
5959,2,0,0,4,3,2,Male,174,0,0,0,1956,0,6493,52435
597,1,0,0,4,4,4,Male,14252,0,0,0,0,0,6225,19723
597,2,0,0,4,4,4,Male,6402,0,0,0,0,0,2091,8875
5975,1,0,0,3,3,4,Female,10428,0,9410,0,9268,0,3453,74332
5975,2,0,0,3,3,4,Female,13338,0,16828,0,5755,0,2223,73048
5982,1,0,0,4,4,4,Male,318,0,0,0,0,292,40856,50366
5982,2,0,0,4,4,4,Male,0,0,0,0,0,0,15440,18878
5987,1,1,0,5,4,4,Female,8236,0,7578,0,25640,333,4240,41637
5987,2,1,1,5,4,4,Female,13736,597,13031,160,30513,198,2587,47699
5994,1,0,0,5,4,4,Male,9855,0,0,0,0,0,11221,72219
5994,2,0,0,5,4,4,Male,8233,0,0,0,0,0,11903,53143
5995,1,1,0,3,4,4,Female,19543,0,1015,0,0,2634,857,8803
5995,2,1,1,3,4,4,Female,80772,25351,15937,3204,0,3459,4328,37415
6025,1,0,0,2,3,4,Male,8794,0,0,0,0,6513,7367,77878
6025,2,0,0,2,3,4,Male,7641,0,0,0,910,8392,8716,94756
6037,1,0,0,5,3,4,Male,4241,0,1622,0,0,4579,2073,13377
6037,2,0,0,5,3,4,Male,6904,0,3995,0,0,6919,1982,20698
6059,1,0,0,2,2,3,Male,16959,0,0,0,31354,1332,1215,83567
6059,2,0,0,2,2,3,Male,15175,0,4,0,52854,1267,399,114228
6070,1,0,0,2,2,4,Male,23427,0,622,0,42,14726,8882,54713
6070,2,0,0,2,2,4,Male,11341,0,495,0,0,9974,15534,70392
6079,1,0,0,2,4,4,Female,12809,0,0,0,0,1254,596,70557
6079,2,0,0,2,4,4,Female,18324,0,0,0,0,343,1401,62038
6090,1,0,0,3,3,3,Female,4875,0,6,0,6995,0,4031,25670
6090,2,0,0,3,3,3,Female,7225,0,97,0,0,0,3065,21026
6092,1,0,0,2,2,4,Male,26524,0,3084,0,0,11932,852,96515
6092,2,0,0,2,2,4,Male,33719,0,2107,0,0,14999,718,90687
6100,1,1,0,2,2,4,Male,12193,0,422,0,54014,0,21367,97309
6100,2,1,1,2,2,4,Male,11586,4669,176,1196,20417,0,10165,61664
6125,1,0,0,3,3,4,Male,0,0,0,0,0,0,3115,73738
6125,2,0,0,3,3,4,Male,0,0,0,0,0,0,6858,33346
6126,1,1,0,2,3,3,Female,2776,0,3297,0,123,0,3068,22841
6126,2,1,1,2,3,3,Female,5062,1025,873,249,1400,0,4411,36247
6141,1,0,0,3,4,4,Female,0,0,0,0,0,0,1856,3929
6141,2,0,0,3,4,4,Female,0,0,0,0,0,6,724,29302
6151,1,0,0,3,3,4,Male,0,0,0,0,517,6615,1165,19528
6151,2,0,0,3,3,4,Male,0,0,0,0,7740,6537,404,31184
6159,1,0,0,4,2,4,Male,2845,0,0,0,7557,0,2882,51295
6159,2,0,0,4,2,4,Male,2224,0,0,0,8766,126,2276,51499
6171,1,0,0,4,4,4,Male,2419,0,0,0,0,0,3081,7504
6171,2,0,0,4,4,4,Male,0,0,0,0,0,0,1463,85835
6192,1,0,0,5,3,4,Male,15754,0,233,0,0,4568,12961,45486
6192,2,0,0,5,3,4,Male,22012,0,342,0,0,122,5038,47348
6201,1,0,0,4,3,4,Male,38917,0,63,0,59166,985,19872,113373
6201,2,0,0,4,3,4,Male,18627,0,471,0,53443,848,21451,107135
6205,1,0,0,4,4,4,Male,16845,0,0,0,1469,0,3291,10553
6205,2,0,0,4,4,4,Male,9501,0,0,0,0,0,3328,8472
6226,1,0,0,3,3,4,Male,7115,0,0,0,13520,0,6828,55398
6226,2,0,0,3,3,4,Male,4969,0,0,0,11258,0,4220,57988
6230,1,0,0,3,4,4,Male,28659,0,43,0,2750,0,2575,38188
6230,2,0,0,3,4,4,Male,22162,0,22,0,1230,0,2655,35943
6247,1,1,0,2,3,3,Male,29968,0,0,0,2699,4715,3793,81025
6247,2,1,1,2,3,3,Male,35280,1572,0,0,0,4857,3702,54293
6259,1,0,0,4,3,4,Male,6515,0,2613,0,15,0,1675,5641
6259,2,0,0,4,3,4,Male,17701,0,3862,0,0,0,3751,13924
6262,1,0,0,1,2,1,Female,13995,0,814,0,0,805,689,39322
6262,2,0,0,1,2,1,Female,2150,0,706,0,0,574,654,74100
6267,1,0,0,4,3,4,Male,0,0,0,0,10219,0,113,53180
6267,2,0,0,4,3,4,Male,0,0,0,0,4419,0,995,34547
6289,1,0,0,3,3,4,Female,0,0,0,0,0,0,2592,63826
6289,2,0,0,3,3,4,Female,0,0,0,0,0,0,197,4589
6300,1,0,0,4,3,4,Male,10310,0,7144,0,598,1739,4414,78737
6300,2,0,0,4,3,4,Male,11489,0,6304,0,2249,1832,3313,122638
6341,1,0,0,5,3,4,Male,1622,0,0,0,0,124,1438,2362
6341,2,0,0,5,3,4,Male,800,0,0,0,0,236,1155,1894
6366,1,0,0,5,4,4,Male,624,0,0,0,93,0,620,84813
6366,2,0,0,5,4,4,Male,317,0,0,0,0,0,506,30599
6379,1,0,0,2,2,3,Male,2890,0,0,0,0,108,528,27791
6379,2,0,0,2,2,3,Male,2699,0,0,0,0,0,205,13957
6390,1,0,0,5,4,4,Male,2155,0,0,0,0,9148,15414,80451
6390,2,0,0,5,4,4,Male,1122,0,0,0,0,4754,29755,78215
6398,1,0,0,5,2,4,Female,1073,0,5020,0,0,0,5419,8399
6398,2,0,0,5,2,4,Female,1671,0,2600,0,0,10,1174,3186
6420,1,0,0,5,4,4,Male,0,0,0,0,0,0,1698,3009
6420,2,0,0,5,4,4,Male,0,0,0,0,0,0,1110,2326
6454,1,0,0,5,2,4,Male,0,0,0,0,0,0,23378,31107
6454,2,0,0,5,2,4,Male,210,0,0,0,0,0,442,20035
6456,1,0,0,5,3,2,Male,6474,0,916,0,0,0,6063,44255
6456,2,0,0,5,3,2,Male,5059,0,852,0,0,0,14413,53734
6461,1,0,0,5,3,2,Female,5429,0,39,0,14455,6531,2996,42366
6461,2,0,0,5,3,2,Female,5463,0,9,0,2739,4607,2963,28044
6483,1,0,0,5,4,4,Male,0,0,0,0,0,0,11651,11857
6483,2,0,0,5,4,4,Male,0,0,0,0,0,0,794,2470
6494,1,0,0,5,3,4,Male,2900,0,37,0,0,3228,28963,66876
6494,2,0,0,5,3,4,Male,3735,0,0,0,0,2146,6750,24790
6503,1,0,0,5,4,4,Female,726,0,0,0,8090,0,3052,67041
6503,2,0,0,5,4,4,Female,401,0,0,0,26,0,13898,61495
6504,1,0,0,5,3,4,Male,15680,0,1161,0,4778,858,25264,40362
6504,2,0,0,5,3,4,Male,32730,0,0,0,329,67,44798,50735
6514,1,0,0,5,4,2,Male,267,0,0,0,0,0,3229,21121
6514,2,0,0,5,4,2,Male,10856,0,0,0,0,0,6878,88362
6517,1,0,0,5,4,4,Male,3335,0,418,0,1702,0,3847,92597
6517,2,0,0,5,4,4,Male,3038,0,276,0,539,0,2640,79666
6524,1,0,0,5,4,4,Female,11227,0,1769,0,0,0,5775,34266
6524,2,0,0,5,4,4,Female,5677,0,647,0,0,0,5517,21573
6526,1,0,0,5,4,4,Male,917,0,35,0,0,0,12363,52119
6526,2,0,0,5,4,4,Male,6087,0,0,0,0,0,7397,45688
6536,1,0,0,2,2,3,Male,616,0,3,0,341,0,154,78029
6536,2,0,0,2,2,3,Male,643,0,0,0,0,0,288,23020
6556,1,0,0,4,3,4,Male,3563,0,0,0,326,159,1538,22265
6556,2,0,0,4,3,4,Male,15182,0,0,0,0,0,14442,64807
6559,1,0,0,3,4,4,Female,23740,0,766,0,15096,196,8272,73947
6559,2,0,0,3,4,4,Female,16601,0,278,0,11148,7,19478,86573
6571,1,0,0,3,3,4,Female,0,0,0,0,0,0,4508,9301
6571,2,0,0,3,3,4,Female,0,0,0,0,0,0,5764,8763
6606,1,0,0,4,4,4,Female,0,0,0,0,0,0,4577,47772
6606,2,0,0,4,4,4,Female,0,0,0,0,0,0,7042,32176
6610,1,0,0,3,4,4,Female,27379,0,0,0,3012,0,8995,27465
6610,2,0,0,3,4,4,Female,11555,0,0,0,9561,0,4712,19859
6626,1,0,0,4,4,4,Female,0,0,0,0,0,0,4577,47772
6626,2,0,0,4,4,4,Female,0,0,0,0,0,0,7042,32176
663,1,0,0,5,4,4,Male,3547,0,4307,0,10217,0,1194,15210
663,2,0,0,5,4,4,Male,2796,0,538,0,5088,0,589,15296
6632,1,0,0,4,4,4,Female,528,0,211,0,0,618,120,857
6632,2,0,0,4,4,4,Female,5901,0,2566,0,0,9875,11036,30045
6653,1,0,0,2,3,4,Male,10571,0,1491,0,16311,4134,9782,111137
6653,2,0,0,2,3,4,Male,4707,0,658,0,76513,2369,2011,133676
6661,1,0,0,2,4,3,Female,34091,0,0,0,36287,11706,1097,83175
6661,2,0,0,2,4,3,Female,28370,0,0,0,30508,11260,624,118687
6665,1,0,0,4,3,4,Female,12281,0,0,0,0,0,28747,64079
6665,2,0,0,4,3,4,Female,15066,0,0,0,0,0,18009,64995
6682,1,0,0,2,4,4,Male,15206,0,5464,0,0,4491,2789,94264
6682,2,0,0,2,4,4,Male,38001,0,2833,0,0,5474,2231,134583
670,1,0,0,3,3,4,Male,4887,0,0,0,20969,0,773,24274
670,2,0,0,3,3,4,Male,3575,0,0,0,26734,0,1886,38869
